order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
a46e30E,35,PastrySmoothie,2024-10-16,2024-10-16,6.05,14.82,Walk,High,Snowy,0.0,14.6,Route_3,806f4235-b76b-4439-b7cf-8bddf9c52330,56,Other,City_1,48,3,American,Monthly,Yes,Hot,4,2,Good,2,False,True,Bike-friendly,0.9286194268033502,Car,Yes
e901efA,10,Chicken wings,2024-03-02,2024-03-02,3.55,30.55,Bike,Low,Rainy,0.0,-5.81,Route_1,99c77532-5027-4b70-a438-cc18536bac46,33,Female,City_2,16,2,Mediterranean,Weekly,Yes,Hot,3,5,Fair,5,False,True,Mixed,0.8013300828728961,Car,Yes
543fc0O,35,Pizza,2024-04-16,2024-04-16,10.36,7.89,Walk,Low,Sunny,0.0,-2.23,Route_1,2dd0846d-4b40-4862-a917-d7b8725f280d,38,Male,City_3,12,1,Asian,Weekly,Yes,Warm,5,1,Good,1,True,False,Bike-friendly,0.4881200011179889,Bike,No
7d19d9M,75,Soup,2024-07-08,2024-07-08,12.93,44.85,Bike,Low,Sunny,0.0,15.59,Route_4,b21f9730-928a-463f-8cb3-6f5e264a4d14,40,Male,City_1,6,1,Italian,Weekly,No,Hot,5,3,Good,5,False,True,Bike-friendly,0.04813227488522098,Bike,No
50e408L,59,Taccos,2024-03-01,2024-03-01,10.75,22.78,Walk,Low,Sunny,0.0,1.7,Route_3,2d38364d-bc97-4ce5-9b9f-f39b2b938606,40,Male,City_2,44,2,Mediterranean,Monthly,No,Hot,3,4,Good,5,False,False,Bike-friendly,0.6968263343630219,Bike,No
00babeZ,36,Cookie,2024-08-03,2024-08-03,6.19,26.1,Bike,High,Rainy,0.0,-4.22,Route_4,ca878229-e127-45b6-8c9d-e819c8eec4fa,43,Female,City_8,37,2,Asian,Weekly,Yes,Hot,5,3,Good,3,False,True,Mixed,0.6977013897581044,Car,No
d11c1aK,58,Soup,2024-08-22,2024-08-22,14.81,21.4,Car,Medium,Rainy,0.0,11.38,Route_4,f9058311-d71b-48ca-bad9-0734cc3c34f0,47,Female,City_2,33,2,Mediterranean,Weekly,No,Warm,1,3,Good,3,True,True,Car-only,0.2321888373374814,Bike,No
10021aQ,7,Taccos,2024-11-24,2024-11-24,8.61,18.95,Walk,Medium,Sunny,0.0,7.52,Route_5,e49db8c5-eda4-4217-8d98-779ac609daad,40,Female,City_5,4,2,Mexican,Monthly,Yes,Cold,5,4,Good,5,False,True,Mixed,0.7693055637245826,Bike,No
6cb1c9U,61,Sushi,2024-11-10,2024-11-10,5.02,47.99,Bike,Medium,Snowy,0.0,19.09,Route_3,bf195b9b-6ee1-4006-9a83-5b839a3d041d,57,Male,City_6,2,2,Mediterranean,Weekly,Yes,Hot,5,1,Good,5,False,True,Car-only,0.562296337016193,Car,No
66d3b7L,100,Briyani rice,2024-12-10,2024-12-10,10.34,5.08,Walk,High,Snowy,0.0,-4.27,Route_5,6b2b0737-73ae-40d8-a319-0e1863e4f910,33,Female,City_8,11,5,Mediterranean,Monthly,No,Hot,3,4,Fair,2,False,False,Car-only,0.05182570714681933,Car,No
3ca29cB,80,Pizza,2024-08-23,2024-08-23,3.71,38.2,Bike,High,Snowy,0.0,13.59,Route_4,151feda0-823f-43ec-b256-704f85c872da,23,Other,City_7,31,4,Italian,Weekly,Yes,Cold,1,1,Fair,2,True,True,Mixed,0.14155450726335106,Car,No
ad7013P,29,Chicken wings,2024-12-12,2024-12-12,4.48,31.18,Car,Low,Sunny,0.0,17.24,Route_4,f385d765-50a8-4cad-bf04-1e6220b3848a,33,Other,City_6,31,1,Italian,Monthly,Yes,Hot,2,4,Good,4,True,False,Car-only,0.08998267807437166,Car,No
16ab82Q,100,Shawarma,2024-09-05,2024-09-05,10.62,27.89,Walk,Low,Snowy,0.0,-7.49,Route_3,1b28836f-e2dd-4320-91e3-5847cd2977dc,31,Other,City_1,38,5,Mediterranean,Monthly,Yes,Hot,4,3,Good,3,False,False,Mixed,0.5941664097236229,Bike,No
bf42b1V,55,Burritos,2024-11-11,2024-11-11,10.4,22.59,Bike,High,Sunny,0.0,19.98,Route_2,c0f95606-5d48-41c0-a44c-316066a51886,39,Other,City_9,41,2,Italian,Weekly,Yes,Warm,1,5,Good,4,True,True,Bike-friendly,0.7067076846156892,Car,No
208e09H,25,Pasta,2024-01-03,2024-01-03,11.82,47.38,Bike,High,Snowy,0.0,15.34,Route_1,d41dc2a3-6533-456e-8304-d51872c33e27,40,Other,City_2,48,1,Mediterranean,Weekly,Yes,Warm,5,3,Good,1,True,False,Mixed,0.5765636369836755,Car,No
841da0J,89,PastrySmoothie,2024-05-09,2024-05-09,13.6,13.3,Bike,Medium,Snowy,0.0,4.96,Route_5,ee20b395-5aca-4378-8719-2f96435e1af6,49,Male,City_5,28,3,Mexican,Weekly,No,Hot,3,2,Poor,1,True,True,Car-only,0.8276798626046329,Bike,Yes
d6807aB,67,Beef pie,2024-01-01,2024-01-01,6.31,16.88,Car,Low,Snowy,0.0,-1.09,Route_2,a9f00424-6c47-49a6-aa65-9cea0a452507,38,Other,City_9,49,4,Italian,Monthly,No,Cold,5,4,Fair,1,True,False,Bike-friendly,0.7824841955635448,Bike,No
723e14P,31,Taccos,2024-07-31,2024-07-31,5.66,36.55,Car,Medium,Snowy,0.0,5.28,Route_1,a4cd9f79-d210-4ac9-96b3-c34ac5a899db,59,Female,City_5,14,4,Mexican,Weekly,No,Warm,1,4,Good,4,False,False,Mixed,0.9910562581397138,Car,Yes
33fae6J,37,Fried chicken,2024-12-02,2024-12-02,13.72,48.39,Bike,Medium,Sunny,0.0,-0.04,Route_4,e79ca495-9f82-4742-9958-aceb74cfcecf,39,Female,City_4,43,4,Mexican,Monthly,Yes,Hot,3,5,Poor,4,False,True,Mixed,0.750548786703302,Bike,No
da8c38K,52,Briyani rice,2024-02-13,2024-02-13,11.06,38.2,Car,Medium,Snowy,0.0,17.05,Route_4,ffd29a75-7aa2-4942-8529-4e309af91bea,44,Other,City_6,10,2,Mediterranean,Weekly,No,Cold,2,2,Fair,5,False,True,Bike-friendly,0.4253085782221099,Bike,No
19b450W,45,Pizza,2024-06-22,2024-06-22,13.91,12.66,Walk,Medium,Snowy,0.0,-7.81,Route_1,d07079b2-222e-4ae9-9f44-5205d7db7a2d,44,Other,City_8,1,5,Italian,Weekly,No,Warm,3,4,Fair,1,True,False,Mixed,0.18660813219789463,Car,No
b5fb3aQ,5,Pasta,2024-01-04,2024-01-04,4.74,8.77,Bike,Medium,Rainy,0.0,15.37,Route_3,cb2070d7-dbe2-410e-b895-f8b540748718,43,Other,City_4,9,1,Mediterranean,Monthly,Yes,Hot,3,1,Poor,3,False,False,Bike-friendly,0.0660231175154623,Bike,No
eef1c8J,32,Chicken rice,2024-09-01,2024-09-01,2.81,25.18,Bike,Low,Sunny,0.0,12.73,Route_2,c5426136-bc82-4e39-9fa0-7b320db8ec54,55,Male,City_8,39,4,Mexican,Weekly,No,Hot,1,1,Poor,4,True,True,Bike-friendly,0.8678111317708387,Bike,Yes
acbeaeI,73,Burritos,2024-09-10,2024-09-10,5.47,5.05,Walk,Medium,Rainy,0.0,7.33,Route_2,931e1994-bb53-4b81-9774-3218116fb1d4,60,Other,City_7,34,4,Mediterranean,Weekly,Yes,Hot,3,1,Fair,1,False,False,Mixed,0.8681919179484477,Bike,Yes
ba3b07K,39,Sushi,2024-06-30,2024-06-30,5.73,41.87,Walk,High,Snowy,0.0,-1.21,Route_5,8c46678f-37d3-466a-8962-5cd696a024de,32,Male,City_2,28,5,Italian,Monthly,Yes,Cold,2,2,Poor,5,True,False,Bike-friendly,0.6773864170986436,Car,No
36c427B,18,Whole cake,2024-02-12,2024-02-12,14.7,21.92,Walk,High,Sunny,0.0,11.25,Route_2,138ba59a-b2e2-4e3d-a4a3-f4803d32597e,55,Female,City_9,10,1,Asian,Weekly,Yes,Warm,5,3,Good,1,False,True,Car-only,0.785227515659344,Car,No
4a17c3W,19,Taccos,2024-06-04,2024-06-04,11.01,14.03,Walk,High,Rainy,0.0,12.93,Route_1,616ed3a4-cba4-4d2f-8c2a-5afe8ad122d0,51,Female,City_4,18,3,American,Monthly,No,Cold,2,4,Poor,5,True,False,Mixed,0.31437080938907946,Car,No
971202V,44,Briyani rice,2024-07-29,2024-07-29,2.63,14.38,Car,Medium,Rainy,0.0,-4.72,Route_4,87c542ca-cebe-4945-b285-cdbb8badbe87,55,Other,City_1,46,2,Asian,Monthly,Yes,Warm,1,3,Fair,1,True,False,Car-only,0.6921463735579879,Car,No
4992dbM,14,Cookie,2024-01-26,2024-01-26,2.97,21.97,Car,Low,Snowy,0.0,-5.8,Route_1,3a82b4c9-a172-4dcd-85cb-c631f431e085,37,Female,City_4,25,2,American,Weekly,Yes,Warm,2,3,Poor,1,False,False,Bike-friendly,0.8730177460711382,Car,Yes
3b2f38O,67,Pasta,2024-11-17,2024-11-17,12.15,43.87,Walk,High,Snowy,0.0,11.17,Route_1,8dd41f62-d49e-426b-997d-d191a7529091,19,Female,City_3,19,4,Mediterranean,Monthly,Yes,Warm,1,2,Poor,2,False,True,Mixed,0.5716300024047443,Car,No
60d643A,85,Burritos,2024-01-02,2024-01-02,4.21,22.28,Bike,High,Sunny,0.0,-6.33,Route_5,0dd5f484-70ee-4b3b-bd54-3ca42e09c5e6,55,Other,City_10,18,4,Mexican,Weekly,No,Warm,5,2,Good,4,False,True,Bike-friendly,0.20693383060367232,Car,No
838475M,36,Burger,2024-05-21,2024-05-21,6.47,45.74,Car,High,Snowy,0.0,-8.72,Route_1,ba97e9fe-e69a-49fc-9dfd-ddc0e1c4d0b3,39,Female,City_8,16,1,Mexican,Weekly,Yes,Warm,4,3,Fair,1,False,True,Car-only,0.901520492313365,Car,Yes
13995eM,84,Pizza,2024-08-22,2024-08-22,3.11,11.17,Car,Low,Rainy,0.0,-2.62,Route_3,6adad6da-5927-4949-a5cb-fee6544c8ba0,46,Male,City_1,16,1,Asian,Weekly,No,Cold,2,4,Good,3,False,True,Car-only,0.00411837585907715,Car,No
5044a6W,18,Dumplings,2024-10-21,2024-10-21,5.86,10.13,Bike,Low,Rainy,0.0,9.23,Route_4,0b697391-fe23-439a-84c1-41ce5c6d3145,46,Male,City_6,40,2,American,Weekly,Yes,Hot,1,2,Poor,4,True,True,Bike-friendly,0.039834776715849896,Bike,No
b6ad92Z,100,Shawarma,2024-10-18,2024-10-18,5.69,21.09,Walk,High,Rainy,0.0,1.76,Route_2,7f1812da-2151-48cb-9944-1c6b41fe5471,22,Male,City_7,47,4,Italian,Monthly,Yes,Hot,5,1,Poor,1,False,True,Mixed,0.8666531380687352,Car,Yes
772e54N,81,Soup,2024-02-16,2024-02-16,7.13,34.99,Bike,High,Rainy,0.0,9.62,Route_2,a941f288-dcfd-4b91-a195-2c52bec25ba0,21,Other,City_1,20,1,Asian,Monthly,No,Warm,5,3,Good,5,True,False,Mixed,0.19081400388306535,Car,No
8a1748Q,84,Beef pie,2024-09-29,2024-09-29,11.86,15.33,Bike,Low,Sunny,0.0,8.73,Route_3,6ba92cf8-dd82-4772-8edf-21814b4da247,24,Other,City_9,20,1,Asian,Weekly,Yes,Cold,1,2,Good,1,True,True,Car-only,0.6488183951286622,Bike,No
272854X,99,Burritos,2024-01-05,2024-01-05,9.1,44.95,Car,Medium,Sunny,0.0,-2.9,Route_5,797d92de-1edb-4af7-b244-51ead225abdd,37,Other,City_5,40,3,American,Monthly,Yes,Hot,3,3,Good,2,True,True,Mixed,0.6834098003513583,Bike,No
65607aF,64,Fried chicken,2024-07-29,2024-07-29,5.85,15.31,Walk,High,Snowy,0.0,5.48,Route_2,05f6f7be-7259-4cf2-ae09-920c3980496c,19,Male,City_9,15,2,Asian,Weekly,No,Warm,3,2,Poor,1,True,True,Bike-friendly,0.18800282326385898,Car,No
e5c8cbY,8,Cup cake,2024-09-20,2024-09-20,4.88,26.38,Bike,Medium,Rainy,0.0,-9.48,Route_5,486b3070-eb68-4794-b082-a78d5243dbd3,49,Other,City_1,32,5,Asian,Weekly,No,Cold,4,1,Good,2,False,False,Bike-friendly,0.25527090494137217,Bike,No
f03e76Z,93,Pasta,2024-08-22,2024-08-22,8.01,43.59,Car,High,Rainy,0.0,1.68,Route_3,63cf9b53-2a2b-4070-8e4c-8b9216309b75,57,Male,City_8,23,2,American,Weekly,Yes,Cold,4,1,Good,1,False,True,Bike-friendly,0.8693365767776415,Car,Yes
1cc5b2C,62,Fried chicken,2024-12-01,2024-12-01,2.35,35.37,Bike,Low,Sunny,0.0,-8.05,Route_1,6ed95166-9f75-4eec-b13a-278a174753bb,30,Female,City_5,41,3,American,Monthly,No,Warm,1,3,Fair,5,True,False,Bike-friendly,0.9886480402558374,Car,Yes
f1c568U,56,Pasta,2024-07-06,2024-07-06,8.53,13.11,Walk,Low,Sunny,0.0,0.55,Route_2,9c2a56ca-8ef1-45ba-9e29-fcdd7a737736,49,Male,City_10,37,4,Asian,Monthly,No,Cold,5,3,Good,3,True,False,Mixed,0.34685509319652885,Car,No
0eab17P,64,Burritos,2024-03-13,2024-03-13,10.97,5.25,Bike,Low,Snowy,0.0,-8.81,Route_2,1171712e-1e1e-4e5c-82f0-6d5e3efbfe6a,38,Other,City_7,23,5,Asian,Weekly,No,Hot,3,2,Good,1,False,False,Mixed,0.7097520812858743,Car,No
2490bdJ,62,Dumplings,2024-04-14,2024-04-14,13.1,48.18,Car,Medium,Sunny,0.0,2.41,Route_2,86dbc91c-805f-4f2c-8d59-14a2b3292603,27,Other,City_9,24,5,Mediterranean,Monthly,Yes,Hot,1,1,Good,5,True,False,Car-only,0.5475437461412344,Car,No
dc7792Q,83,Shawarma,2024-11-20,2024-11-20,9.3,12.9,Walk,High,Snowy,0.0,18.96,Route_5,074f9fc6-e303-4f55-8231-55b8314c315d,38,Male,City_4,38,1,Italian,Monthly,No,Cold,1,2,Poor,1,True,False,Mixed,0.9434848990108388,Car,Yes
98ec88Q,87,Cookie,2024-03-14,2024-03-14,5.85,38.55,Walk,Medium,Rainy,0.0,12.73,Route_3,0a59817f-c634-4e54-986e-dcb11bc37ed3,18,Female,City_10,22,1,American,Weekly,No,Warm,5,5,Fair,2,True,True,Mixed,0.2513988624358249,Bike,No
8a0395F,47,Whole cake,2024-01-23,2024-01-23,14.56,45.8,Car,Medium,Snowy,0.0,0.78,Route_4,8f5970d5-f6c3-420d-8f5c-4eb4a3bc17c4,52,Male,City_9,38,4,Mediterranean,Weekly,No,Cold,4,2,Fair,4,True,False,Bike-friendly,0.1168352119409668,Car,No
a3b0a6C,51,Chicken rice,2024-08-28,2024-08-28,12.32,16.51,Bike,Medium,Rainy,0.0,5.9,Route_4,e78c57b8-e036-43ca-a133-b0dc33e3d0a0,51,Female,City_2,47,1,Mediterranean,Monthly,Yes,Hot,5,1,Poor,3,False,True,Car-only,0.3170552482230732,Car,No
af2b9bO,20,Beef pie,2024-08-13,2024-08-13,3.11,5.66,Bike,Medium,Sunny,0.0,-8.19,Route_5,e7630de5-17c9-447d-a651-fc1f5a858557,34,Female,City_4,3,5,American,Weekly,No,Cold,4,5,Fair,5,True,False,Mixed,0.8773312160931116,Bike,Yes
f39467O,95,Pizza,2024-05-16,2024-05-16,13.31,9.5,Bike,High,Snowy,0.0,9.85,Route_3,36ffb99c-46b5-44a2-ac91-2310981ead72,54,Male,City_7,47,3,Asian,Monthly,No,Warm,2,4,Poor,3,True,True,Bike-friendly,0.01860497937940009,Car,No
60c10bK,38,Cup cake,2024-03-09,2024-03-09,14.05,33.65,Walk,Medium,Sunny,0.0,3.53,Route_1,9f638706-b7e6-47fe-8f4c-1ecafadb5d7a,37,Female,City_10,23,4,Asian,Weekly,No,Warm,1,4,Good,3,True,False,Car-only,0.9549804183607474,Car,Yes
b544c0B,57,Chicken pie,2024-03-03,2024-03-03,6.24,31.02,Car,High,Rainy,0.0,8.79,Route_2,ff532aa6-0b69-4a4b-a3a2-72932ce773bb,32,Female,City_2,16,5,Asian,Weekly,Yes,Warm,3,2,Poor,4,False,True,Car-only,0.7167688835242322,Car,No
c5bb2aW,94,Shawarma,2024-06-15,2024-06-15,10.54,5.73,Car,High,Snowy,0.0,-1.77,Route_2,32e57f40-3b85-4041-860e-5ca3a358e3b0,23,Female,City_4,13,2,Mediterranean,Weekly,No,Cold,2,5,Poor,4,False,False,Mixed,0.06758847819871039,Car,No
dac640U,74,Taccos,2024-04-20,2024-04-20,2.49,17.41,Walk,Low,Rainy,0.0,-3.04,Route_3,2b5f5c38-73a3-4587-9377-d8d5e712f7d3,51,Other,City_1,28,4,Asian,Weekly,Yes,Cold,3,1,Good,2,True,True,Bike-friendly,0.494718060740892,Bike,No
aa30cbK,91,Briyani rice,2024-08-14,2024-08-14,10.98,43.34,Walk,High,Sunny,0.0,-7.72,Route_4,316179a5-bfa3-44b2-93f7-980635994f10,33,Male,City_9,3,1,Mediterranean,Weekly,Yes,Hot,4,1,Poor,3,False,True,Car-only,0.5453980851895761,Car,No
4a0214R,8,Taccos,2024-04-02,2024-04-02,8.93,41.87,Car,Medium,Sunny,0.0,-0.86,Route_1,27881f5a-d95b-4c12-8e75-6f4c5077daaa,19,Male,City_5,24,4,Mexican,Weekly,No,Hot,3,3,Poor,5,True,True,Car-only,0.5915941080821782,Bike,No
e0c6a7O,12,Chicken rice,2024-05-04,2024-05-04,9.36,38.75,Walk,High,Sunny,0.0,17.36,Route_5,7730ca1b-ac51-49cb-9f4f-c2f44008b46f,23,Male,City_8,3,4,Italian,Weekly,No,Cold,5,2,Poor,4,True,True,Car-only,0.8185734501104673,Car,Yes
fb740dC,31,Dumplings,2024-10-23,2024-10-23,5.94,10.73,Car,Medium,Sunny,0.0,-0.41,Route_3,50053d24-c960-41fd-a4d9-285a5d52455d,37,Other,City_10,29,3,American,Monthly,No,Warm,4,2,Fair,2,False,False,Bike-friendly,0.760695209536884,Car,No
3b45d8W,85,Beef pie,2024-10-21,2024-10-21,12.24,46.91,Walk,Medium,Sunny,0.0,15.39,Route_1,43034859-b89d-46ed-8568-9ef03a3f7ffb,27,Male,City_6,13,2,American,Weekly,Yes,Warm,1,2,Poor,2,False,True,Mixed,0.6668651510425465,Car,No
7e528bW,35,Beef pie,2024-11-15,2024-11-15,4.17,18.51,Car,High,Rainy,0.0,0.93,Route_2,f6b73822-a28a-426a-b0de-9ee94b25fc3b,49,Other,City_10,47,3,Mexican,Weekly,No,Cold,2,4,Poor,4,True,True,Mixed,0.786263063159153,Car,No
6e21c0J,22,Chicken pie,2024-08-16,2024-08-16,12.09,11.97,Walk,Low,Snowy,0.0,6.74,Route_1,5b75bde5-4865-4e70-a330-851d5eccf6d0,40,Female,City_8,34,1,Mexican,Weekly,Yes,Cold,4,4,Poor,5,True,False,Bike-friendly,0.034254835611307155,Bike,No
4f7fd4S,23,Shawarma,2024-05-04,2024-05-04,6.01,20.67,Car,Medium,Rainy,0.0,16.33,Route_5,8b06e19d-b299-40d8-9c04-5e4fc5497fe7,45,Male,City_4,18,1,American,Monthly,No,Warm,1,4,Poor,5,True,False,Bike-friendly,0.6108745307648822,Car,No
759887V,24,Whole cake,2024-06-20,2024-06-20,8.36,16.11,Walk,Low,Sunny,0.0,-1.68,Route_1,c9fb269c-9b3e-49f2-b7bb-90632dd1b8e1,21,Female,City_6,7,1,Asian,Monthly,No,Hot,4,5,Fair,2,True,False,Mixed,0.37370887733998925,Car,No
1aa902K,97,Sushi,2024-11-23,2024-11-23,5.14,19.96,Bike,High,Rainy,0.0,15.6,Route_4,b2bcd996-280b-431c-b5cb-a5c51d0fadfa,52,Female,City_3,40,5,Asian,Monthly,Yes,Hot,5,4,Fair,1,False,True,Bike-friendly,0.5715866232345901,Car,No
982db5O,10,Pizza,2024-06-15,2024-06-15,10.11,41.73,Walk,Low,Rainy,0.0,5.25,Route_3,05ed99fe-c811-4bcb-a312-eb89ecaa470d,47,Female,City_3,30,5,Italian,Weekly,Yes,Hot,3,2,Poor,4,False,False,Bike-friendly,0.14349165956994003,Bike,No
89019cI,26,Chicken pie,2024-03-22,2024-03-22,6.78,36.15,Walk,Low,Snowy,0.0,1.91,Route_5,cbdd0cca-95dc-4f74-990a-d67c6324883f,34,Other,City_6,48,4,Mexican,Weekly,No,Warm,2,3,Poor,2,True,True,Mixed,0.45665255242256364,Bike,No
2cb6f8B,77,Fried chicken,2024-05-13,2024-05-13,3.14,31.64,Walk,Medium,Snowy,0.0,17.43,Route_5,81f5a3c6-4ac3-4bfc-98c2-da3624380f92,41,Other,City_5,35,4,Mexican,Weekly,Yes,Cold,4,4,Poor,1,False,False,Bike-friendly,0.45113331711794447,Bike,No
1ff477N,19,Dumplings,2024-11-13,2024-11-13,7.24,21.53,Bike,Medium,Snowy,0.0,15.34,Route_5,14b6028c-888a-4e28-904a-3ad0c0f60a8f,23,Male,City_8,40,2,Mediterranean,Monthly,No,Warm,1,5,Good,2,True,False,Car-only,0.5360268950935756,Car,No
60b87aF,3,Chicken rice,2024-07-20,2024-07-20,4.05,14.1,Walk,Low,Snowy,0.0,7.1,Route_4,29e64247-140a-46aa-9b0f-6f932adedf50,30,Male,City_1,4,4,American,Monthly,Yes,Warm,1,2,Poor,2,True,False,Mixed,0.2447216734690325,Bike,No
54ff31B,30,Chicken rice,2024-09-16,2024-09-16,4.07,13.0,Walk,Low,Snowy,0.0,13.59,Route_1,d878b5af-3b15-4f5b-9c4e-fe2f7ba7092d,58,Male,City_7,10,2,Mediterranean,Monthly,Yes,Cold,2,1,Good,1,False,True,Bike-friendly,0.11705564929706813,Car,No
6b2485W,27,Pizza,2024-04-07,2024-04-07,5.78,9.56,Bike,High,Sunny,0.0,1.14,Route_2,96b68309-bad3-4967-b5a6-9cff913fd135,23,Male,City_6,40,2,Italian,Monthly,No,Cold,4,1,Fair,4,True,False,Car-only,0.21754368458048046,Car,No
6b8cd1W,94,Cup cake,2024-06-30,2024-06-30,4.11,5.04,Bike,High,Rainy,0.0,-9.72,Route_2,983067c6-92c6-4c24-8083-f6a8bf6784d1,45,Other,City_7,23,5,American,Monthly,Yes,Warm,4,5,Fair,3,True,True,Car-only,0.6572506329422184,Car,No
0de2bfT,91,Shawarma,2024-10-07,2024-10-07,12.48,36.85,Bike,Medium,Sunny,0.0,-0.23,Route_4,217a3e94-9af8-4058-b445-ac1f15f95db7,59,Male,City_9,23,5,American,Weekly,No,Cold,4,5,Fair,4,False,False,Car-only,0.6985714512243458,Car,No
a7bda5Z,64,Chicken rice,2024-10-14,2024-10-14,12.08,23.05,Bike,Medium,Sunny,0.0,-2.55,Route_2,57400557-3a22-453c-8cdc-58d75f6f1987,43,Other,City_6,33,2,Italian,Weekly,No,Cold,3,4,Poor,1,False,False,Bike-friendly,0.45457444577122286,Car,No
f2384eU,59,Chicken pie,2024-11-22,2024-11-22,9.13,11.54,Bike,High,Rainy,0.0,2.29,Route_2,b7c34ac8-b3fe-489c-af76-19c80b011b80,55,Male,City_7,33,2,American,Weekly,Yes,Hot,4,4,Poor,1,False,False,Mixed,0.33365961842603176,Car,No
e5022cU,53,Pasta,2024-05-13,2024-05-13,4.34,49.33,Car,High,Rainy,0.0,17.48,Route_2,256d5d0d-65b9-44f7-ab85-edb785f9b231,51,Female,City_3,18,2,Italian,Monthly,No,Hot,2,3,Good,1,True,False,Car-only,0.22251258311237843,Car,No
ebb772C,55,Chicken rice,2024-11-16,2024-11-16,13.75,28.66,Car,High,Rainy,0.0,-5.62,Route_1,ff3a40f8-ef68-484b-bb68-ce7d95d89ce7,24,Male,City_10,3,2,American,Weekly,No,Warm,5,1,Fair,3,False,True,Mixed,0.18672668399873504,Car,No
2ed904W,36,Cookie,2024-04-29,2024-04-29,13.67,30.54,Bike,Medium,Sunny,0.0,10.76,Route_2,4c3aaca5-0650-49fa-bbdb-695bfa8d6ee1,41,Male,City_6,11,2,Italian,Weekly,Yes,Cold,4,5,Good,3,False,True,Mixed,0.0029560173372944476,Car,No
2932e7P,82,Chicken rice,2024-04-07,2024-04-07,9.68,14.58,Car,Low,Snowy,0.0,-5.71,Route_3,f8577e77-c86f-4a9b-9715-c3dd63f70e25,39,Other,City_9,47,2,Italian,Weekly,No,Cold,4,3,Good,4,True,False,Car-only,0.49167606569343203,Car,No
6fca89R,63,Dumplings,2024-02-11,2024-02-11,5.83,12.68,Car,Medium,Rainy,0.0,10.48,Route_4,864287b3-3221-457a-805d-cb495e6f7eac,26,Male,City_5,39,5,Mediterranean,Weekly,No,Hot,1,1,Poor,5,True,False,Car-only,0.7045687908434616,Car,No
c8ae81R,100,Cup cake,2024-07-12,2024-07-12,2.39,32.13,Bike,Medium,Snowy,0.0,-4.58,Route_5,d0827937-3f59-4c24-a35b-e7f0e8038030,39,Other,City_5,40,4,Asian,Weekly,No,Warm,3,5,Poor,1,True,False,Bike-friendly,0.55173189686298,Bike,No
a20a25R,56,Taccos,2024-02-08,2024-02-08,7.7,36.04,Bike,Low,Rainy,0.0,-3.96,Route_5,0a42d82d-34cf-4b01-ae9e-6fa477452423,32,Other,City_10,22,5,Mediterranean,Monthly,No,Hot,1,5,Fair,3,True,False,Mixed,0.8229253830784475,Car,Yes
13988eY,63,Shawarma,2024-03-16,2024-03-16,3.96,20.5,Car,Low,Rainy,0.0,-0.99,Route_4,544c35ad-20dd-4399-b414-ad0dadc8643d,60,Other,City_10,42,4,Mediterranean,Weekly,Yes,Hot,4,1,Poor,3,False,False,Bike-friendly,0.6501141942731049,Bike,No
fd0e02A,60,Briyani rice,2024-03-21,2024-03-21,4.26,47.31,Car,Medium,Snowy,0.0,17.92,Route_3,07f8f478-22f5-4f33-8c38-ca019cfd4900,56,Female,City_4,1,5,Asian,Monthly,No,Hot,3,3,Fair,4,False,False,Mixed,0.7946174831613234,Car,No
27a7d1R,99,Pasta,2024-04-22,2024-04-22,10.71,32.84,Bike,High,Rainy,0.0,13.53,Route_3,f137c6b0-d3a3-45c7-b507-b9c8414c3b4d,18,Female,City_5,45,3,Mediterranean,Monthly,No,Hot,3,4,Good,3,False,True,Bike-friendly,0.758241180252174,Car,No
a45848T,43,Cookie,2024-10-27,2024-10-27,4.59,35.71,Car,Low,Sunny,0.0,-7.93,Route_2,8ee54aee-eaf6-4270-a255-f71a29b7b6e2,40,Other,City_5,43,2,Mexican,Monthly,No,Warm,4,1,Fair,5,True,True,Bike-friendly,0.5842599622900301,Bike,No
85da0cU,72,PastrySmoothie,2024-04-17,2024-04-17,14.42,25.53,Walk,Low,Snowy,0.0,17.21,Route_5,67f9c8a9-0a38-43a7-a07e-91daabe65d9f,56,Other,City_7,25,2,Mexican,Monthly,No,Cold,1,5,Fair,1,True,True,Mixed,0.930769005935885,Bike,Yes
011780T,25,Cup cake,2024-04-28,2024-04-28,12.34,33.34,Bike,Medium,Rainy,0.0,3.0,Route_4,a912af72-b152-47d2-802f-645741713c79,19,Female,City_1,19,4,Italian,Monthly,No,Cold,5,2,Poor,2,True,False,Bike-friendly,0.39880849570110644,Bike,No
96bf13T,21,Salad,2024-09-21,2024-09-21,11.39,20.72,Bike,High,Snowy,0.0,4.89,Route_3,6381d909-6f44-4ccd-bdc3-0fd7db0b0f4c,42,Male,City_9,19,1,Asian,Weekly,Yes,Warm,4,3,Good,1,False,True,Car-only,0.19605212615341594,Car,No
